NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;AGE_66_120;AREA_URB;AREA_RUR;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;263020.4;1021277;220852;1013763;1085637;201400;185;61.759998;15.06;6.6199999;2.8699999;2.1099999;8.2700005
CAJAMARCA;SAN MARCOS;CHANCAY;61002;114067.6;156930;38552;58917;263983;16720;9;86.910004;13.51;5.5700002;0.93000001;3.2;11.03
CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;117909;141348;32124;175541;114559;1520;6;72.730003;16.360001;3.27;3.6400001;3.6400001;8
CAJAMARCA;SAN MARCOS;GREGORIO PITA;61004;134714.5;271597;69587;57173;498327;5320;4;94.709999;14.1;6.21;10.87;2.3;13.46
CAJAMARCA;SAN MARCOS;ICHOCAN;61005;55270;97917;30715;62627;142573;9880;14;80.75;8.6999998;4.6599998;0.62;1.4;10.4
CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;125750;188812;48346;53355;332545;1520;4;96.989998;8.5900002;6.27;2.6600001;2.3199999;16.84
CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;355213.72;653529;76123;125348;1183452;10640;24;92.860001;19.370001;8.5299997;7.0300002;4.29;10.04
CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;351850.4;661903;180746;450668;937132;117800;122;75.959999;14.51;13.39;7.8800001;2.0799999;8.2299995
CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;50000;64702;24549;52947;76353;3800;8;79.139999;15.91;7.96;6.02;2.1500001;4.3000002
CAJAMARCA;SAN MIGUEL;CALQUIS;61103;131614.37;198654;51094;9678;415622;0;2;93.269997;28.059999;49.77;9.0200005;2.22;6.04
CAJAMARCA;SAN MIGUEL;CATILLUC;61104;126450.93;138601;23829;40581;239119;11400;21;86.129997;31.68;10.87;7.6300001;0.81;7.5100002
CAJAMARCA;SAN MIGUEL;EL PRADO;61105;84522.25;78672;26640;24975;138925;1520;45;88.160004;12.39;18.209999;32.790001;2;10.38
CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;52685;105187;39016;59408;156792;1520;16;80.510002;14.56;12.78;8.3500004;1.39;8.8599997
CAJAMARCA;SAN MIGUEL;LLAPA;61107;149732.2;214881;59730;73361;383039;22800;42;88.120003;15.72;8.0299997;3.1700001;1.42;9.7200003
CAJAMARCA;SAN MIGUEL;NANCHOC;61108;77319.3;66492;21540;32570;100830;760;5;84.040001;12.34;20.209999;19.360001;1.28;6.5999999
CAJAMARCA;SAN MIGUEL;NIEPOS;61109;128372.6;158061;60040;81996;254104;14440;15;87.419998;21.200001;22.459999;9.8800001;1.98;8
CAJAMARCA;SAN MIGUEL;SAN GREGORIO;61110;110850;116625;33188;36829;189971;760;10;86.18;8.0299997;39.610001;39.080002;1.71;5.3899999
CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;61111;99927.2;181250;46197;19873;358027;3800;0;85.889999;13.77;5.04;1.76;2.0999999;6.4699998
CAJAMARCA;SAN MIGUEL;TONGOD;61112;118625.19;131438;30180;63273;205327;9120;33;82.870003;31.6;8.8000002;4.1700001;1.97;8.5600004
CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;61113;246266.17;153495;38920;94491;215309;6840;15;84.150002;15.64;11.68;30.76;3.1300001;7.9200001
CAJAMARCA;SAN PABLO;SAN PABLO;61201;293122.44;624672;144926;364904;969196;76760;120;74;11.78;5.9699998;3.3199999;2.4400001;10.02
CAJAMARCA;SAN PABLO;SAN BERNARDINO;61202;149469.49;227203;50250;19949;441251;2280;13;92.059998;8.0900002;13.13;6.4899998;4.96;9.6199999
CAJAMARCA;SAN PABLO;SAN LUIS;61203;49999.48;51434;16606;22321;80979;760;3;87.769997;8.2600002;2.75;7.0300002;0.92000002;9.79
CAJAMARCA;SAN PABLO;TUMBADEN;61204;102345.5;170685;35151;19516;345684;2280;12;92.330002;18.17;10.82;9.7700005;3.6800001;7.77
CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;401112.5;474525;122609;549507;441393;117800;192;59.66;24.17;5.7399998;6.0700002;1.8;6.5300002
CAJAMARCA;SANTA CRUZ;ANDABAMBA;61302;54311.6;67441;24732;23969;118431;1520;2;92.050003;33.110001;10.82;6.6199999;2.4300001;12.14
CAJAMARCA;SANTA CRUZ;CATACHE;61303;304171.61;431289;88176;154881;704319;29640;41;87.129997;30.5;20.120001;25.530001;3.1700001;8.0200005
CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;61304;19707.46;175581;46102;33351;326749;12160;7;85.639999;30.379999;3.9300001;5.9000001;2.5599999;10.62
CAJAMARCA;SANTA CRUZ;LA ESPERANZA;61305;103836.8;124701;48398;23000;230000;760;6;94.330002;31.32;17.26;14.92;1.11;15.17
CAJAMARCA;SANTA CRUZ;NINABAMBA;61306;72028.8;108099;36832;26262;197238;760;5;80.730003;40.52;7.4400001;6.0700002;1.52;7.5900002
CAJAMARCA;SANTA CRUZ;PULAN;61307;68120;204130;62231;49916;364885;14440;75;86.110001;30.860001;19.290001;3.78;2.24;8.5600004
CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;61308;53548;74985;25504;19727;137873;760;4;90.959999;36.139999;10.04;5.2199998;1.8099999;6.4299998
CAJAMARCA;SANTA CRUZ;SEXI;61309;59237.15;19928;6643;23304;12196;1520;2;91.300003;13.04;9.5699997;24.35;0;5.2199998
CAJAMARCA;SANTA CRUZ;UTICYACU;61310;50000;68876;24848;13187;121513;1520;0;87.370003;45.970001;11.83;8.8699999;0.54000002;8.0600004
CAJAMARCA;SANTA CRUZ;YAUYUCAN;61311;106995;137006;35096;75860;212540;2280;4;84.089996;35.419998;5.9200001;2.79;1.39;3.48
CALLAO;CALLAO;CALLAO;70101;3954256.72;24742108;4902994;50821100;0;8275640;20728;2.4200001;10.32;0.13;0.56;2;0.37
CALLAO;CALLAO;BELLAVISTA;70102;528098.14;4009733;1207111;8422800;0;1739640;8662;0.18000001;7.2800002;0.050000001;0.02;1.4299999;0.15000001
CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;70103;500000.7;2368701;499070;4853400;0;820800;0;0.56;13.91;0;0;1.6900001;0.43000001
CALLAO;CALLAO;LA PERLA;70104;295509.74;3338398;1067380;7052000;0;1409800;1159;0.28;6.4299998;0.059999999;0;1.15;0.14
CALLAO;CALLAO;LA PUNTA;70105;140239.86;197846;102454;435400;0;148200;58;0;1.62;0;0.079999998;0.56999999;0.16
CALLAO;CALLAO;VENTANILLA;70106;1528492.66;17778532;1688122;36161600;0;4271200;8597;12.52;11.03;0.15000001;1.02;2.5;0.83999997
CALLAO;CALLAO;MI PERU;70107;268467;2558788;222851;5238900;0;315400;1216;7.3699999;12.57;0.079999998;0.19;2.1800001;0.66000003
CUSCO;CUSCO;CUSCO;80101;2418835.25;6147360;956137;12475758;319542;2853040;4790;20.73;11.24;0.55000001;1.53;1.22;0.83999997
CUSCO;CUSCO;CCORCA;80102;55995.5;131154;30449;69546;196554;6840;23;92.559998;16.780001;3.79;9.4700003;6.2199998;15.56
CUSCO;CUSCO;POROY;80103;162451.5;143235;17890;165745;121555;34200;76;52.369999;18.639999;2.96;12.43;1.78;3.7
CUSCO;CUSCO;SAN JERONIMO;80104;1354429.35;3050738;330677;6125645;206155;1042720;1873;20.940001;11.67;0.61000001;2.0999999;1.14;0.94999999
CUSCO;CUSCO;SAN SEBASTIAN;80105;427395.25;6337866;682209;13005225;203075;2454040;2658;17.969999;11.59;0.17;1.97;0.88999999;0.73000002
CUSCO;CUSCO;SANTIAGO;80106;354407.08;5299293;670483;10745739;240161;1972960;3493;20.68;14.73;0.38999999;1.52;1.08;0.91000003
CUSCO;CUSCO;SAYLLA;80107;166705.48;307568;23577;389673;243827;91200;57;49.290001;22.99;7.0999999;8.1099997;1.22;1.89
CUSCO;CUSCO;WANCHAQ;80108;1745454.88;3084532;715032;6593700;0;1604360;3553;1.8200001;5.4200001;0;0;0.52999997;0.17
CUSCO;ACOMAYO;ACOMAYO;80201;255045.7;225376;46161;285549;177151;34960;33;76.07;14.18;4.4899998;12.39;1.55;11.46
CUSCO;ACOMAYO;ACOPIA;80202;50950;123139;28884;171895;91105;2280;19;95.18;14.71;19.41;16.440001;0.99000001;11.37
CUSCO;ACOMAYO;ACOS;80203;49988.4;117835;33016;134886;96114;2280;7;84.379997;10.74;3.0699999;11.99;2.0899999;10.6
CUSCO;ACOMAYO;MOSOC LLACTA;80204;50000;56277;12168;63447;50953;760;4;97.300003;21.57;17.08;60.900002;1.5700001;16.629999
CUSCO;ACOMAYO;POMACANCHI;80205;200000;375789;70379;522521;250779;21280;37;89.190002;13.31;3.76;15.98;1.22;12.36
CUSCO;ACOMAYO;RONDOCAN;80206;50000;106228;35083;132839;77661;3040;13;94.239998;8.3800001;4.5799999;12.83;3.4000001;10.6
CUSCO;ACOMAYO;SANGARARA;80207;100000;164345;34542;270251;74949;4560;25;88.32;10.58;2.99;30.639999;3.29;13.87
CUSCO;ANTA;ANTA;80301;434412.1;1176550;184176;1258226;1191474;187720;347;69.580002;15.13;1.75;12.4;1.52;5.2199998
CUSCO;ANTA;ANCAHUASI;80302;102184.8;373569;81794;365586;401914;24320;36;89.970001;15.83;2.6500001;17.35;2.21;13.37
CUSCO;ANTA;CACHIMAYO;80303;76994.74;131988;25102;190289;80511;25080;33;52.189999;9.9799995;4.54;9.8299999;0.44999999;4.0799999
CUSCO;ANTA;CHINCHAYPUJIO;80304;99995.5;226757;61201;106321;344879;5320;11;95.400002;17.629999;9.1300001;40.41;1.33;21.219999
CUSCO;ANTA;HUAROCONDO;80305;109963;245383;57268;250126;250474;28120;52;85.199997;21.040001;4.21;24.190001;2.1700001;9.3299999
CUSCO;ANTA;LIMATAMBO;80306;206862.75;402918;110707;193650;616350;14440;46;79.459999;19.66;3.53;10.09;2.3399999;12.6
CUSCO;ANTA;MOLLEPATA;80307;87669.88;174583;53220;171113;176087;50920;7;72.610001;16.23;19.610001;11.16;1.03;8.7200003
CUSCO;ANTA;PUCYURA;80308;49982.14;160782;22671;185883;131517;41800;19;69.82;23.959999;5.3099999;13.99;1.42;7.5100002
CUSCO;ANTA;ZURITE;80309;75156;198995;48708;229770;169030;15200;22;77.400002;14.6;2.7;15.9;0.80000001;8.8999996
CUSCO;CALCA;CALCA;80401;499458;1131059;160983;1522383;824518;361000;163;48.939999;18.9;4.6500001;5.4899998;1.67;5.3200002
CUSCO;CALCA;COYA;80402;70525;193581;45467;331256;66344;21280;21;74.68;18.530001;1.47;19.91;1.5599999;10.37
CUSCO;CALCA;LAMAY;80403;126849.55;301556;45465;325333;279867;31920;21;79.099998;19.15;8.6300001;6.0700002;4.1799998;10.79
CUSCO;CALCA;LARES;80404;109202;308625;69357;228134;403266;12160;9;91.029999;27.549999;9.8900003;24.15;2.22;11.13
CUSCO;CALCA;PISAC;80405;257398.49;545100;86636;509147;603553;132240;65;68.959999;20.190001;2.8499999;7.9299998;2.71;9.8599997
CUSCO;CALCA;SAN SALVADOR;80406;180254.2;294458;53812;157841;447659;72960;12;82.93;18.459999;3.3800001;10.72;1.65;12.11
CUSCO;CALCA;TARAY;80407;113015;244831;37113;235669;264431;22040;17;87.089996;19.77;9.0699997;11.68;1.96;7.5999999
CUSCO;CALCA;YANATILE;80408;225730;500102;98234;249819;708981;123880;14;78.330002;19.25;18.25;14.8;2.52;5.9099998
CUSCO;CANAS;YANAOCA;80501;359299.79;436477;103008;377361;524039;34200;57;87.129997;13.93;13.85;16.190001;1.2;15.64
CUSCO;CANAS;CHECCA;80502;143351;271339;52668;45556;508344;0;12;93.959999;11.57;10.77;35.98;2.48;15.89
CUSCO;CANAS;KUNTURKANKI;80503;116056.5;250577;55783;145457;368143;10640;20;90.589996;17.08;11.39;24.379999;1.3;13.74
CUSCO;CANAS;LANGUI;80504;67910.7;101805;28118;34453;177047;0;11;91.989998;9.9399996;8.8999996;25.67;0.44999999;10.39
CUSCO;CANAS;LAYO;80505;99999.84;281483;58786;65231;500069;6080;10;96.639999;24.620001;19.360001;21.610001;0.94;14.94
CUSCO;CANAS;PAMPAMARCA;80506;50000;86444;23222;109889;71111;3040;9;91.040001;12.25;1.46;15.17;1.65;10.24
CUSCO;CANAS;QUEHUE;80507;100000;136905;30893;35004;247696;3800;7;97.190002;8.6400003;20.76;39.509998;0.67000002;13.47
CUSCO;CANAS;TUPAC AMARU;80508;50000;134778;30222;45444;220556;3800;9;94.989998;8.1400003;4.3800001;8.3900003;3.5;11.76
CUSCO;CANCHIS;SICUANI;80601;688832.53;3081408;497858;5253293;1185707;921120;1078;51.220001;11.52;2.46;7.5900002;1.21;3.98
CUSCO;CANCHIS;CHECACUPE;80602;115000;252680;44971;258585;269715;9120;15;85.75;14.77;8.4200001;23.700001;2.2;10.75
CUSCO;CANCHIS;COMBAPATA;80603;105422;249293;39637;226806;287794;44840;61;78.709999;10.96;5.3400002;16.09;0.97000003;5.5500002
CUSCO;CANCHIS;MARANGANI;80604;200000;487653;120267;340017;703883;24320;60;84.279999;9.6899996;6.02;10.28;1.15;9.8900003
CUSCO;CANCHIS;PITUMARCA;80605;200000;385067;68474;447182;357018;22040;15;90.730003;20.860001;10.02;24.940001;1.9;11.5
CUSCO;CANCHIS;SAN PABLO;80606;99999.1;221464;68711;175127;285973;26600;12;87.400002;9.0799999;10.28;18.83;1.26;9.2799997
CUSCO;CANCHIS;SAN PEDRO;80607;98573.5;135020;48603;166589;120711;19000;10;70.489998;8.8000002;1.11;8.6899996;0.67000002;11.92
CUSCO;CANCHIS;TINTA;80608;100000;268240;67230;307760;261540;28120;30;78.68;9.0100002;2.47;18.549999;0.70999998;9.6599998
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;388913.66;1157971;238111;1252726;1102474;126920;148;72.019997;13.84;5.8400002;14.5;1.89;11.77
CUSCO;CHUMBIVILCAS;CAPACMARCA;80702;100000;207401;45039;69059;343741;8360;27;92;9.4200001;3.01;20.35;1.58;14.41
CUSCO;CHUMBIVILCAS;CHAMACA;80703;286565.9;329996;60282;152930;515070;31160;10;89.019997;9.0600004;11.76;17.440001;3.3299999;13.91
CUSCO;CHUMBIVILCAS;COLQUEMARCA;80704;251115;370482;90758;145590;597710;16720;14;89.370003;19.5;5.98;18.860001;1.15;14.98
CUSCO;CHUMBIVILCAS;LIVITACA;80705;266689.55;559303;99093;142690;992710;16720;24;91.739998;13.22;22.9;60.23;1.85;16.059999
CUSCO;CHUMBIVILCAS;LLUSCO;80706;158278.99;231799;56615;91207;373393;1520;8;93.5;11.3;6.1300001;18.690001;2.22;16.690001
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;99998.4;211742;33696;94861;320839;3800;11;90.550003;13.73;8.2700005;26.82;1.8200001;14.82
CUSCO;CHUMBIVILCAS;VELILLE;80708;147245;415489;82297;426276;393024;41040;27;73.370003;11.29;11.44;16.84;1.28;8.6999998
CUSCO;ESPINAR;ESPINAR;80801;470925.61;1765796;197066;3265425;378775;728840;684;47.099998;11.5;4.3299999;6.4099998;1.38;5.1100001
CUSCO;ESPINAR;CONDOROMA;80802;50000;42472;9774;50384;38516;8360;0;67.709999;8.29;17.139999;28.290001;0.56999999;4.29
CUSCO;ESPINAR;COPORAQUE;80803;199999.97;554083;140876;120868;981132;6840;24;90.959999;10.14;16.709999;8.9300003;1.84;11.86
CUSCO;ESPINAR;OCORURO;80804;51235;60238;19304;19537;98963;0;11;90.379997;8.3699999;34.52;63.599998;0.20999999;9.8299999
CUSCO;ESPINAR;PALLPATA;80805;156023.2;260225;52929;285585;240915;16720;38;77.07;13.59;19.139999;34.709999;1.23;9.2799997
CUSCO;ESPINAR;PICHIGUA;80806;100000;151798;47110;54903;264397;2280;28;91.169998;12.43;19.129999;21.84;1.75;12.04
CUSCO;ESPINAR;SUYCKUTAMBO;80807;50000;93891;22338;41419;145781;1520;9;86.699997;9.6300001;19.719999;11.16;1.83;13.76
CUSCO;ESPINAR;ALTO PICHIGUA;80808;49915;105528;37580;37348;181852;4560;33;96.18;13.92;14.19;17.6;0.27000001;10.5
CUSCO;LA CONVENCION;SANTA ANA;80901;771593.26;1107314;202241;1773232;496769;2001840;1980;32.18;16.030001;5.1799998;1.05;1.48;2.0799999
CUSCO;LA CONVENCION;ECHARATE;80902;431636.5;1442974;217534;343440;2355560;204440;333;76.360001;19.049999;20.959999;3.47;4.3699999;4.1100001
CUSCO;LA CONVENCION;HUAYOPATA;80903;147373.05;298767;104687;293097;295603;94240;54;65.330002;15.19;2.71;7.5999999;1.79;7.7600002
CUSCO;LA CONVENCION;MARANURA;80904;161962.61;248530;84118;131451;379849;69160;50;74.449997;15.78;16.33;5.1199999;1.16;8.4700003
CUSCO;LA CONVENCION;OCOBAMBA;80905;99562.5;295197;54056;17799;536601;9880;16;88.470001;19.24;18.42;6.02;1.13;5.5100002
CUSCO;LA CONVENCION;QUELLOUNO;80906;133997.78;916684;136191;254056;1476344;57760;55;87.379997;19.299999;31.91;5.6700001;5.5700002;4.3000002
CUSCO;LA CONVENCION;KIMBIRI;80907;659119.71;1063944;69611;1280820;810680;479560;275;53.830002;33.689999;3.27;7.21;2.6199999;3.75
CUSCO;LA CONVENCION;SANTA TERESA;80908;152307.92;380339;83187;207901;539199;40280;21;72.080002;18.84;4.4200001;4.71;1.92;4.6599998
CUSCO;LA CONVENCION;VILCABAMBA;80909;929746.15;620970;123271;43903;1180897;5320;34;85.400002;23.17;16.48;7.3299999;4.1199999;7.5900002
CUSCO;LA CONVENCION;PICHARI;80910;255035;1359126;72643;1929196;752404;407360;346;43.189999;27.32;2.53;5.5799999;2.97;3.3399999
CUSCO;LA CONVENCION;INKAWASI;80911;161681.1;284127;41136;84777;464623;7600;7;96.800003;17.120001;7.23;1.45;1.45;5.6300001
CUSCO;LA CONVENCION;VILLA VIRGEN;80912;310994.35;123412;10021;132246;107854;20520;2;69.459999;30.34;13.97;4.3899999;3.99;4.3899999
CUSCO;LA CONVENCION;VILLA KINTIARINA;80913;50151.8;137376;6987;69479;189321;18240;0;81.5;35.700001;21.870001;11.4;4.1100001;5.79
CUSCO;LA CONVENCION;MEGANTONI;80914;537157.57;322759;15558;46014;598186;0;89;12.46;32.849998;23.719999;8.6199999;8.6199999;6.0599999
CUSCO;PARURO;PARURO;81001;82903;162120;39269;171991;148709;25080;17;76.57;12.27;3.55;11.76;0.50999999;7.0999999
CUSCO;PARURO;ACCHA;81002;100000;160948;41310;158158;166742;21280;33;95.690002;13.63;6.9099998;11.12;1.4;17.129999
CUSCO;PARURO;CCAPI;81003;52998.6;160535;40885;77907;243593;2280;15;95.290001;7.8200002;3.6099999;23.07;3.71;9.9300003
CUSCO;PARURO;COLCHA;81004;67356;54171;23599;100082;3218;7600;4;96.480003;11.56;0.25;5.2800002;1.76;11.06
CUSCO;PARURO;HUANOQUITE;81005;99999.84;261373;49249;200751;319849;6840;16;94.599998;17.139999;3.9100001;27.33;3.71;10.86
CUSCO;PARURO;OMACHA;81006;226488.76;280592;50968;187777;379523;760;4;96.940002;21.290001;8.5500002;28.4;2.0599999;16.1
CUSCO;PARURO;PACCARITAMBO;81007;50000;92493;38950;62342;127258;1520;6;91.650002;10.77;6.6799998;24.129999;1.21;14.26
CUSCO;PARURO;PILLPINTO;81008;50000;54621;30476;103125;6975;1520;0;69.730003;4.2600002;2.02;13.45;0.44999999;12.11
CUSCO;PARURO;YAURISQUE;81009;49999.7;102878;23172;58251;148149;760;11;93.349998;14.24;3.48;12.5;2.3699999;15.82
CUSCO;PAUCARTAMBO;PAUCARTAMBO;81101;277275.24;664467;84432;436329;893171;37240;118;82.809998;26.209999;6.0900002;20.299999;2.78;10.55
CUSCO;PAUCARTAMBO;CAICAY;81102;132110.9;154127;27085;68564;239236;760;11;86.07;25.68;6.1500001;15.71;2.3199999;17.76
CUSCO;PAUCARTAMBO;CHALLABAMBA;81103;221004;477017;70153;135432;819168;9880;7;91.269997;28.74;13.3;23.66;2.8199999;14.25
CUSCO;PAUCARTAMBO;COLQUEPATA;81104;273762;446054;64596;163644;747956;9120;8;94.540001;18.879999;2.75;23.83;2.0599999;11.57
CUSCO;PAUCARTAMBO;HUANCARANI;81105;207420;387607;46467;204003;574496;17480;20;89.43;22.23;3.22;16.02;2.1300001;11.23
CUSCO;PAUCARTAMBO;KOSÑIPATA;81106;106251.5;250353;32867;201393;274607;7600;10;50.98;31.799999;71.370003;89.120003;2.79;6.1199999
CUSCO;QUISPICANCHI;URCOS;81201;265750.42;582181;91886;799409;429391;153520;175;54.509998;15.7;1.62;10.02;1.29;6.1100001
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;81202;100000;334542;43585;490739;187061;74480;58;66.830002;18.4;1.4400001;16.4;1.5;5.5700002
CUSCO;QUISPICANCHI;CAMANTI;81203;52220;124400;17317;186835;53365;63840;12;13.93;17.280001;10.23;29.030001;4.1900001;5.6999998
CUSCO;QUISPICANCHI;CCARHUAYO;81204;99994;162571;24739;94833;229367;5320;3;92.959999;20;9.0100002;33.330002;4.4400001;13.09
CUSCO;QUISPICANCHI;CCATCA;81205;234492.95;740830;101542;417475;1132625;37240;61;92.389999;20.92;2.4400001;18.559999;3.6500001;24.82
CUSCO;QUISPICANCHI;CUSIPATA;81206;140347.2;239707;46763;153954;343246;24320;16;85.839996;21.75;10.76;30.73;4.7199998;13.93
CUSCO;QUISPICANCHI;HUARO;81207;100000;250539;44760;356079;163021;50920;30;60.700001;17.280001;2.0999999;15.8;3.1900001;11.52
CUSCO;QUISPICANCHI;LUCRE;81208;50000;267295;49359;473450;69150;49400;43;57.360001;18.969999;0.89999998;18.82;1.42;5.5999999
CUSCO;QUISPICANCHI;MARCAPATA;81209;179757.1;255290;49126;79992;427408;5320;22;78.150002;21.92;22.51;37.650002;2.77;9.9799995
CUSCO;QUISPICANCHI;OCONGATE;81210;304520;885636;105433;489939;1303361;34200;71;87.419998;23.129999;8.5200005;12.25;4.1900001;16.299999
CUSCO;QUISPICANCHI;OROPESA;81211;178218.5;533184;60552;990266;91534;211280;155;38.349998;12.85;1.55;9.6700001;1.51;3.02
CUSCO;QUISPICANCHI;QUIQUIJANA;81212;393391.5;600661;105195;399224;811876;23560;36;85.300003;24.1;4.9200001;18.02;1.5599999;12.97
CUSCO;URUBAMBA;URUBAMBA;81301;262209;1139633;180078;1605017;737583;269040;239;38.900002;12.22;4.3000002;5.8000002;2.1400001;3.0999999
CUSCO;URUBAMBA;CHINCHERO;81302;174732.75;626236;101065;503120;776180;49400;56;77.209999;8.4399996;1.47;8.0600004;1.09;6.25
CUSCO;URUBAMBA;HUAYLLABAMBA;81303;100000;326078;70189;247314;405086;96520;21;62.009998;10.84;1.3;9.8699999;0.51999998;4.8699999
CUSCO;URUBAMBA;MACHUPICCHU;81304;99999.8;248406;20211;408742;72758;114000;122;18.35;17.24;3.02;6.96;2.3199999;1.8099999
CUSCO;URUBAMBA;MARAS;81305;170440;357449;86851;190729;535071;6840;24;88.07;16.09;2.1300001;36.389999;1.86;11.13
CUSCO;URUBAMBA;OLLANTAYTAMBO;81306;291894.55;566209;83915;342763;791737;77520;69;67.860001;19;6.21;20.68;2.5;9.1099997
CUSCO;URUBAMBA;YUCAY;81307;60000;188894;43365;379748;8452;101840;16;27.610001;11.74;0.89999998;3.6099999;1.16;1.6799999
HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;90101;1245310.46;2047318;268795;3916628;390772;978120;3083;29.85;16.17;1.08;8.0100002;1.0599999;3.3800001
HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;90102;101819.2;102123;30960;35303;168497;1520;17;95.75;8.3599997;10.41;32.110001;2.3499999;8.0600004
HUANCAVELICA;HUANCAVELICA;ACORIA;90103;199999;917860;213647;529440;1413660;20520;84;89.230003;8.3699999;5.2800002;27.379999;2.1199999;16.76
HUANCAVELICA;HUANCAVELICA;CONAYCA;90104;50000;42778;22837;67954;21946;6840;5;82.470001;3.8399999;3.29;22.74;0.81999999;11.78
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;49999.8;61623;18498;35770;90930;760;1;89.330002;12.66;2.73;21.59;0.99000001;6.9499998
HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;90106;87526;86867;12585;100788;72612;25840;53;75.760002;22.02;14.75;20.809999;2.8299999;7.4699998
HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;90107;64506;28754;14823;46139;20061;1520;0;95.559998;2.22;8.5200005;21.48;0;14.44
HUANCAVELICA;HUANCAVELICA;IZCUCHACA;90108;50000;41991;10693;54911;32189;5320;13;51.880001;18.799999;10.9;18.42;2.26;5.2600002
HUANCAVELICA;HUANCAVELICA;LARIA;90109;50000;38854;15029;38408;41192;3800;0;95.43;2.74;3.6600001;17.99;2.74;15.55
HUANCAVELICA;HUANCAVELICA;MANTA;90110;50000;44134;11814;27082;68318;0;2;93.150002;6.8499999;14.38;42.470001;1.03;5.1399999
HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES;90111;64589;25048;4787;45198;6902;10640;12;52.099998;8.9799995;0;30.540001;0.60000002;6.5900002
HUANCAVELICA;HUANCAVELICA;MOYA;90112;50000;48666;21716;39645;68155;6080;11;82.120003;8.3100004;10.33;22.17;0.5;10.58
HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;90113;61335;87011;25847;51248;131352;1520;7;94.970001;8.1899996;6.8899999;39.110001;2.4200001;15.46
HUANCAVELICA;HUANCAVELICA;PALCA;90114;150685.5;102241;53682;65822;150578;4560;14;94.730003;5.8099999;21.76;32.57;0.94999999;24.32
HUANCAVELICA;HUANCAVELICA;PILCHACA;90115;69347.68;27293;10583;38322;17378;1520;1;92.230003;12.95;5.1799998;11.92;0;12.44
HUANCAVELICA;HUANCAVELICA;VILCA;90116;49999.48;96557;31072;19156;191444;760;4;96.970001;7.1999998;12.68;31.120001;0.72000003;5.48
HUANCAVELICA;HUANCAVELICA;YAULI;90117;453732.5;1010666;116962;604640;1509260;21280;138;92.730003;21.450001;13.24;49.84;4.1399999;14.91
HUANCAVELICA;HUANCAVELICA;ASCENSION;90118;224004.44;653003;66169;1300881;72519;372400;741;36.5;20.299999;2.79;6.1100001;1.55;3.6500001
HUANCAVELICA;HUANCAVELICA;HUANDO;90119;142523.3;303551;72629;187700;453600;15200;69;87.879997;6.7399998;6;22.030001;1.02;11.38
HUANCAVELICA;ACOBAMBA;ACOBAMBA;90201;175583.61;426034;79729;563294;329606;161120;217;71.709999;9.1700001;5.0300002;10.26;0.88999999;6.7399998
HUANCAVELICA;ACOBAMBA;ANDABAMBA;90202;99999.73;149968;26675;81754;233046;3800;38;82.989998;20.75;5.0300002;21.6;3.53;12.62
HUANCAVELICA;ACOBAMBA;ANTA;90203;202006;215367;40018;160481;301819;2280;46;94.980003;10.71;4.8699999;9.96;2.0999999;15.21
HUANCAVELICA;ACOBAMBA;CAJA;90204;50000.65;93355;29829;81036;105164;4560;7;94.190002;3.8699999;17.73;17.73;1.04;9.54
HUANCAVELICA;ACOBAMBA;MARCAS;90205;50000;76650;25448;63926;89374;4560;6;93.330002;6.1399999;12.11;11.75;0.69999999;16.49
HUANCAVELICA;ACOBAMBA;PAUCARA;90206;522536.19;461059;57938;373898;603002;48640;288;85.769997;12.79;5.48;20.24;2.8099999;18.440001
HUANCAVELICA;ACOBAMBA;POMACOCHA;90207;50000;139072;41946;120441;166459;6840;16;92.029999;8.3999996;2.6600001;6.48;1.49;9.6700001
